"doc_id","in_db","status_id","old_status_id","unaccounted_status","active","region","report_check_act_link","report_date","report_project_date_start","report_project_date_end","url"
"21082","True","4","","","","Тамбовская область","","01.01.2023","2023-08-01 00:00:00","2023-08-30 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-5Wkb6ahFhQlli5l1h2yMA52WZ_f9tjRkT3dtzn-4MDDlfgvXjKVjipe9H5vearW3Zcbli6ZLusWq8wyYvt-pyniBjBZQIcWeSBZMcWLEM8MOD_6T-AoMcvk6DX80nEe4N0_gMIFX-F1L5k9LVkjFAGj0b3zuiuIwN1J6070aCNs-FkyDptqCRr_V9LJxxB7cxI4TgY3dBjNFSIVvbtbBAt7Ud1Dz4xDKq6oiyUihfqBU664KU!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21082"
"21121","True","1","","","","Нижегородская область","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-5Wkb6ahFhQlli5l1h2yMA52WZ_f9tjRkT3dtzn-4MDDlfgvXjKVjipe9H5vearW3Zcbli6ZLusWq8wyYvt-pyniBjBZQIcWeSBZMcWLEM8MOD_6T-AoMcvk6DX80nEe4N0_gMIFX-F1L5k9LVkjFAGj0b3zuiuIwN1J6070aCNs-FkyDptqCRr_V9LJxxB7cxI4TgY3dBjNFSIVvbtbBAt7Ud1Dz4xDKq6oiyUihfqBU664KU!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21121"
"21141","True","1","","","","Республика Карелия","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-5Wkb6ahFhQlli5l1h2yMA52WZ_f9tjRkT3dtzn-4MDDlfgvXjKVjipe9H5vearW3Zcbli6ZLusWq8wyYvt-pyniBjBZQIcWeSBZMcWLEM8MOD_6T-AoMcvk6DX80nEe4N0_gMIFX-F1L5k9LVkjFAGj0b3zuiuIwN1J6070aCNs-FkyDptqCRr_V9LJxxB7cxI4TgY3dBjNFSIVvbtbBAt7Ud1Dz4xDKq6oiyUihfqBU664KU!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21141"
"21281","True","4","","","","Республика Адыгея","","01.01.2023","2023-07-24 00:00:00","2023-08-22 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-5Wkb6ahFhQlli5l1h2yMA52WZ_f9tjRkT3dtzn-4MDDlfgvXjKVjipe9H5vearW3Zcbli6ZLusWq8wyYvt-pyniBjBZQIcWeSBZMcWLEM8MOD_6T-AoMcvk6DX80nEe4N0_gMIFX-F1L5k9LVkjFAGj0b3zuiuIwN1J6070aCNs-FkyDptqCRr_V9LJxxB7cxI4TgY3dBjNFSIVvbtbBAt7Ud1Dz4xDKq6oiyUihfqBU664KU!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21281"
"21301","True","1","","","","Республика Татарстан","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-5Wkb6ahFhQlli5l1h2yMA52WZ_f9tjRkT3dtzn-4MDDlfgvXjKVjipe9H5vearW3Zcbli6ZLusWq8wyYvt-pyniBjBZQIcWeSBZMcWLEM8MOD_6T-AoMcvk6DX80nEe4N0_gMIFX-F1L5k9LVkjFAGj0b3zuiuIwN1J6070aCNs-FkyDptqCRr_V9LJxxB7cxI4TgY3dBjNFSIVvbtbBAt7Ud1Dz4xDKq6oiyUihfqBU664KU!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21301"
"21581","True","1","","","","Липецкая область","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRONm_nkDEFnQ4P643UGUZhXUfb-fy2lypDzF3I9x8IcLgC78VTtsJJ3YvO7zWPb_lhsWbZgm3z0yrGtCg3q3ORIWIClw_gwBIPpFsWsRxxz4D_p_8Cgh4nJkWv5x8R7w2y-Q8gVPwVUvuSyWTJJUIVPBrdO6O7jgzUnbTuSIM2zoaTIeu0oYqs9X-tnHAEtTMjheNgdEOP0VApWtm3s0G0tBvVPfgkMKjTFWWp1DJSL7gOdPM!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21581"
"21621","True","1","","","","Краснодарский край","","01.01.2023","2023-08-09 00:00:00","2023-08-23 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRONm_nkDEFnQ4P643UGUZhXUfb-fy2lypDzF3I9x8IcLgC78VTtsJJ3YvO7zWPb_lhsWbZgm3z0yrGtCg3q3ORIWIClw_gwBIPpFsWsRxxz4D_p_8Cgh4nJkWv5x8R7w2y-Q8gVPwVUvuSyWTJJUIVPBrdO6O7jgzUnbTuSIM2zoaTIeu0oYqs9X-tnHAEtTMjheNgdEOP0VApWtm3s0G0tBvVPfgkMKjTFWWp1DJSL7gOdPM!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21621"
"21641","True","1","","","","Алтайский край","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRONm_nkDEFnQ4P643UGUZhXUfb-fy2lypDzF3I9x8IcLgC78VTtsJJ3YvO7zWPb_lhsWbZgm3z0yrGtCg3q3ORIWIClw_gwBIPpFsWsRxxz4D_p_8Cgh4nJkWv5x8R7w2y-Q8gVPwVUvuSyWTJJUIVPBrdO6O7jgzUnbTuSIM2zoaTIeu0oYqs9X-tnHAEtTMjheNgdEOP0VApWtm3s0G0tBvVPfgkMKjTFWWp1DJSL7gOdPM!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21641"
"21741","True","1","","","","Амурская область","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRONm_nkDEFnQ4P643UGUZhXUfb-fy2lypDzF3I9x8IcLgC78VTtsJJ3YvO7zWPb_lhsWbZgm3z0yrGtCg3q3ORIWIClw_gwBIPpFsWsRxxz4D_p_8Cgh4nJkWv5x8R7w2y-Q8gVPwVUvuSyWTJJUIVPBrdO6O7jgzUnbTuSIM2zoaTIeu0oYqs9X-tnHAEtTMjheNgdEOP0VApWtm3s0G0tBvVPfgkMKjTFWWp1DJSL7gOdPM!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21741"
"21781","True","4","","","","Ненецкий АО","","01.01.2023","2023-08-02 00:00:00","2023-08-31 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRONm_nkDEFnQ4P643UGUZhXUfb-fy2lypDzF3I9x8IcLgC78VTtsJJ3YvO7zWPb_lhsWbZgm3z0yrGtCg3q3ORIWIClw_gwBIPpFsWsRxxz4D_p_8Cgh4nJkWv5x8R7w2y-Q8gVPwVUvuSyWTJJUIVPBrdO6O7jgzUnbTuSIM2zoaTIeu0oYqs9X-tnHAEtTMjheNgdEOP0VApWtm3s0G0tBvVPfgkMKjTFWWp1DJSL7gOdPM!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21781"
"21841","True","1","","","","Республика Дагестан","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRONm_nkDEFnQ4P643UGUZhXUfb-fy2lypDzF3I9x8IcLgC78VTtsJJ3YvO7zWPb_lhsWbZgm3z0yrGtCg3q3ORIWIClw_gwBIPpFsWsRxxz4D_p_8Cgh4nJkWv5x8R7w2y-Q8gVPwVUvuSyWTJJUIVPBrdO6O7jgzUnbTuSIM2zoaTIeu0oYqs9X-tnHAEtTMjheNgdEOP0VApWtm3s0G0tBvVPfgkMKjTFWWp1DJSL7gOdPM!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21841"
"21861","True","1","","","","Самарская область","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRONm_nkDEFnQ4P643UGUZhXUfb-fy2lypDzF3I9x8IcLgC78VTtsJJ3YvO7zWPb_lhsWbZgm3z0yrGtCg3q3ORIWIClw_gwBIPpFsWsRxxz4D_p_8Cgh4nJkWv5x8R7w2y-Q8gVPwVUvuSyWTJJUIVPBrdO6O7jgzUnbTuSIM2zoaTIeu0oYqs9X-tnHAEtTMjheNgdEOP0VApWtm3s0G0tBvVPfgkMKjTFWWp1DJSL7gOdPM!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21861"
"21961","True","4","","","","Воронежская область","","01.01.2023","2023-07-14 00:00:00","2023-08-12 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21961"
"22001","True","1","","","","Республика Крым","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22001"
"22061","True","1","","","","Кабардино-Балкарская Республика","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22061"
"22121","True","1","","","","Карачаево-Черкесская Республика","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22121"
"22482","True","8","","","","Владимирская область","","01.01.2023","2023-07-06 00:00:00","2023-08-04 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22482"
"22541","True","1","","","","Кировская область","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22541"
"22543","True","1","","","","Москва","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22543"
"22561","True","1","","","","Новгородская область","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22561"
"22621","True","8","4","","","Республика Калмыкия","","01.01.2023","2023-07-12 00:00:00","2023-08-10 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22621"
"22641","True","4","","","","Республика Мордовия","","01.01.2023","2023-07-20 00:00:00","2023-08-18 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22641"
"22681","True","5","","","","Свердловская область","","01.01.2023","2023-07-07 00:00:00","2023-07-21 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22681"
"22701","True","1","","","","Севастополь","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22701"
"22702","True","1","","","","Смоленская область","","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22702"
"22721","True","1","","","","Ставропольский край","http://195.161.118.19/fdgko/pers_stor/69224/64543/Ставропольский край_536_15.06.2022.pdf","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22721"
"22741","True","4","","","","Тульская область","http://195.161.118.19/fdgko/pers_stor/69225/64544/Тульская область 349 от 27.05.2022.pdf","01.01.2023","2023-07-25 00:00:00","2023-08-23 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22741"
"22761","True","4","","","","Тюменская область","http://195.161.118.19/fdgko/pers_stor/69226/64545/Тюменская область_17.06.2022_683_16.pdf","01.01.2023","2023-08-07 00:00:00","2023-08-21 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22761"
"23121","True","1","","","","Архангельская область","http://195.161.118.19/fdgko/pers_stor/73282/68801/Архангельская область 1-п от 07.02.2022.pdf","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=23121"
"23161","True","4","","","","Волгоградская область","http://195.161.118.19/fdgko/pers_stor/73303/68822/Волгоградская обл. 28-н от 20.06.2022.pdf","01.01.2023","2023-08-01 00:00:00","2023-08-15 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRuOG_nkKGCToeH9UaqhlFY19F2Pr_tpZMxzF3I9x8IcLgBb8Vb1sJJ3YrG7xVf3PNjvGZZzHb5ebXAdFNsV5dNhogJXAfAkSUeSHcsYjnigQH_T_8DBD2OTIpezwcR3w2y-QQQKk6FVL5kMlpyiVAGj6dundFNQwaqRlp3ok4bZ8PJkHXaUEnW-r-WTjiCypmewrEz-kmv3lAhatnWs07UtO_VI_jE0KnzDWWh1DJSH2MrFY8!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=23161"
